PC1,PC2,PC3,PC4,species,longitude,latitude
0.5927750513168386,1.6647451862822134,1.049752029720314,-0.41291939421449336,Vespa crabro,16.93,52.42
-0.46869252526675237,-1.5207393335276809,0.34909334877683335,0.6467240635157371,Vespa crabro,7.87,48.44
0.238554671705091,0.3416507207298658,0.19340612898174997,0.5920505256387021,Vespa crabro,5.7,51.85
0.5791500042538782,0.9468510858017499,-1.223476531156726,-0.013634669093297823,Vespa crabro,-1.58,47.27
-3.373634214117478,1.0891754861060414,0.1314702544042238,0.08693069976226292,Vespa crabro,7.14,45.14
1.8848587696066426,0.10568860244253593,-0.7921704805680077,-2.2916119561467645,Vespa crabro,-0.21,40.06
0.3406452444810221,-0.2701442761672509,0.5793404536871418,0.6138825786583714,Vespa crabro,5.6,51.85
0.2134454189296495,0.7190387575452576,0.020754485446643163,0.5476386686593702,Vespa crabro,5.65,51.95
-2.391665878898503,-0.2695106910361765,0.28196112190603634,-0.3883291092818517,Vespa crabro,11.33,48.16
-0.3206146030691373,0.6552798993640611,-0.1732925190642265,-0.3109741497730283,Vespa crabro,16.65,46.59
-1.2801168263018725,-1.114604106867403,0.18040988975631705,-0.08074790862817648,Vespa crabro,7.83,47.97
0.9058961023198326,0.5687599360550674,0.18178021211266726,-0.2765881649400253,Vespa crabro,1.95,48.98
-0.5791336247913965,0.19041369553364038,0.24102853200754412,0.5909495522177495,Vespa crabro,-2.18,52.6
0.3113984587567548,-0.11887884061404097,0.500707971723752,0.5805646814135645,Vespa crabro,6.25,52.15
-1.3769836799343524,0.9432413362060253,1.3458847156925726,-1.1901466283903552,Vespa crabro,11.35,46.5
0.5478532421639649,0.14945236503154882,0.06995618443652264,0.3764053716099488,Vespa crabro,3.5,51.55
0.02993004276826353,0.6484835695187258,-0.10378313573545252,-1.1843186496512743,Vespa crabro,19.91,45.16
0.28658214633784285,0.5829974046243401,0.48685534157902643,0.24279703045441375,Vespa crabro,9.29,52.49
-0.3542494653675772,1.7938504803623208,0.043451610407093416,-1.165930853797415,Vespa crabro,16.25,48.12
0.28320234555157936,1.7236701945305988,0.07797381508551489,0.009131605626666331,Vespa crabro,9.65,52.42
0.5898056978434427,1.2200394656552886,-0.16092670302387294,-0.49016578909961883,Vespa crabro,2.63,48.44
-1.4790534231483217,0.6442145001506107,0.9802044872371283,-1.1339592172037287,Vespa crabro,22.29,46.62
0.7816989394890947,-0.7088524761855592,1.299264512820176,-0.6855399526790538,Vespa crabro,16.48,48.19
-1.3715608980301748,1.6957393229613236,-0.13943040292520634,-1.119379380204801,Vespa crabro,9.01,48.71
0.17248829526600454,0.9969483474679831,-0.20406254400515098,0.46502492735070555,Vespa crabro,5.85,51.85
-0.8619837574588278,0.09659639186002379,0.17485736312038197,-0.12750345113254563,Vespa crabro,15.88,46.83
-0.3207017219805642,-1.063270206956677,-0.10680664634265778,1.133846294815387,Vespa crabro,-3.2,51.45
0.005580707896049315,0.6476208362367529,0.14937559310922124,0.7814536750218346,Vespa crabro,6.1,53.1
0.2761614593052341,0.33878069968849434,0.0468754643672019,0.5298171208117878,Vespa crabro,4.85,51.5
-0.5576716481834609,1.0632103108238251,-0.21237792110942438,-0.3072084081830613,Vespa crabro,9.19,49.08
0.7783660093060124,1.0101088918100516,-0.0020890103307189202,-0.2616247590783881,Vespa crabro,1.6,49.07
0.06674354712543715,0.7180559465186268,-0.3392625235475805,0.7380461921225894,Vespa crabro,4.6,51.85
-0.014012882924608158,0.41136904387533785,-1.317779055038743,-1.113495250426232,Vespa crabro,1.82,43.21
0.38950400649172745,0.780186792522736,-0.3567117228730224,0.4868103282837623,Vespa crabro,4,51.3
-0.6604487813709811,0.44088976506810784,-0.146720031045129,-2.620291735794846,Vespa crabro,-5.03,40.23
0.5458592317203386,-1.1913779653710164,1.1448888792261263,0.5589442821512167,Vespa crabro,6,51.85
0.30271931412385134,0.8725232626335679,-0.12156954769153226,0.6262635801709772,Vespa crabro,4.9,51.75
-2.4361009782716825,1.1936463839892213,-0.8792708863308338,-0.5179719345370053,Vespa crabro,11.62,48.15
-1.90197774640865,-0.21488204593785895,-1.0378584818954768,0.5513534816795764,Vespa crabro,6.14,47.29
0.23207027090237772,0.6914684347581054,-0.06520935864321617,0.5054854885745064,Vespa crabro,5.05,51.65
-0.14324414548520123,0.8918769417587655,-0.746371377971872,0.5145517181300207,Vespa crabro,6.88,51.4
0.2450156994952263,0.9121325434192491,0.3517262325331464,-1.0023036831187766,Vespa crabro,8.17,49.96
0.045167589599044475,1.1524748040418804,-0.25438345092699727,0.68069454112711,Vespa crabro,5.1,52.2
-1.4195216995557451,-0.2595830501112531,-0.04352243167653981,0.6861805994348908,Vespa crabro,7.56,50.77
0.3285908103555569,0.5503599043340145,0.11750461511745787,0.507740207733264,Vespa crabro,5.2,51.8
1.8031388899296412,-1.0406034287235082,-1.7912241038467256,-0.7138281792771969,Vespa crabro,12.59,41.89
-0.4726200403796234,-1.1439889426341943,-1.4459584412442927,0.4364178900711685,Vespa crabro,9.13,45.58
0.23873853639621195,0.3601983290577946,0.5238425356193981,-0.7273881589805545,Vespa crabro,4.14,49.1
0.3414771265843617,1.632918732291527,0.07980064339902143,-0.0975343894402148,Vespa crabro,9.77,52.36
-2.0959933202841112,-0.3813257439822304,0.03213847989571933,0.4688457516230391,Vespa crabro,9.5,48.85
0.2692637288312956,0.5626262565185649,0.2223712359607877,0.5949184656504726,Vespa crabro,5.45,52.45
0.10403323320887914,1.3510349428764488,0.2879823857493394,0.35048993802620115,Vespa crabro,8.43,53.03
0.46692199299085213,0.1342518103755532,0.24982449309051136,0.2113991499728061,Vespa crabro,6.47,51.46
0.12756721295586052,0.6782100970381756,-0.05388539048330419,0.6656769227518187,Vespa crabro,6.1,52.5
-0.8325428513887383,-0.7491038667056177,0.4114922389140251,0.2804312664498229,Vespa crabro,6.85,49.19
-1.9470240286834304,-0.03164362205991124,0.13165046691106477,-0.6726896979252197,Vespa crabro,9.15,42.31
-1.7685894349923779,0.2029102688544288,2.584480519901932,0.7329617338973918,Vespa crabro,11.41,59.97
0.43065899829427884,-0.07676897447977495,0.48874621418431646,0.40193146380174977,Vespa crabro,5.6,51.45
0.03650881176972301,1.7195432859227384,-0.5881695474940114,0.47209976304761436,Vespa crabro,5.67,51.99
0.29882018342482364,-0.20163113995965892,0.23424056814047636,-0.2309209020156017,Vespa crabro,7.77,48.56
0.7456661060129702,1.6628131409711147,0.6126135644519645,-0.2831118657672285,Vespa crabro,13.09,52.59
0.563696434458412,0.39598278124526476,0.6577761356672265,-0.5210301727243243,Vespa crabro,17.18,48.05
-0.00684868073713617,0.7468283101639356,0.09339968531819222,0.7751747983995485,Vespa crabro,6.05,53.05
0.3437286762947892,-1.2773758856625657,1.0247179846501118,0.6716073824821913,Vespa crabro,-2.47,53.39
0.1910260790735422,0.5873771781614158,1.548422831505378,-0.8941855599826748,Vespa crabro,16.66,49.19
0.23197729052009053,-2.1065386839917277,1.1044796787148812,0.8320392851368151,Vespa crabro,-0.69,50.99
0.3055635680859025,-1.5460235832917961,1.5664902857850527,0.9071322345214242,Vespa crabro,6.35,53.35
0.6644420516489654,1.409461726688663,0.5713194877371744,-0.045196353092661845,Vespa crabro,-1.09,53.96
0.7375406516557036,0.5348752145949955,0.20228308767573291,-0.13471409159703818,Vespa crabro,-0.06,51.45
0.25166844941044125,0.23698066830935688,0.2524641915534574,0.5986751308139027,Vespa crabro,5.75,51.95
-0.4470616924195419,2.524289877965936,1.7621843236420613,0.6718224152972018,Vespa crabro,17.69,60.22
0.7431929409617256,0.3304515893828289,1.8815416205086988,-0.315385694772259,Vespa crabro,17.02,52.31
0.1715426546899629,1.8054135983306707,-0.6761622172996631,0.32535078161023073,Vespa crabro,5.45,51.5
1.0065103360238798,0.48364746517251045,0.6896580910648253,-0.8190142340099362,Vespa crabro,19.28,47.36
0.9146856643314172,-0.8822412032523509,0.20333939995145983,-0.0793231584710075,Vespa crabro,-0.46,47.24
0.7162829257451288,0.6087489035000261,-0.33458104055063076,-0.4449171554552959,Vespa crabro,1.76,47.35
-4.169170775533848,-1.2168178985934295,0.2528119921939759,-3.916508267644223,Vespa crabro,13.34,42.14
0.08045182165691112,0.9973742497536741,-0.2195234801833557,0.6122146134950768,Vespa crabro,5.5,52.1
0.40735189624970697,-0.53854111657127,0.6682680676447096,0.609502697652741,Vespa crabro,5.85,51.95
-1.2106492008134844,-0.18941467685905317,-0.2313846992733257,1.14652031685407,Vespa crabro,-2.08,52.36
2.413987582642036,1.2324598674400888,-0.7399406980825867,-2.8343483660918345,Vespa crabro,12,42.05
0.5285941601829421,-0.01047956343654881,1.0772467598825697,-0.11583988313444765,Vespa crabro,-1.43,52.38
-0.14465249398566088,1.0740254362095523,-0.026603288712520372,0.7144579684444154,Vespa crabro,6.65,52.9
-2.3564129601898407,-0.039275676101349126,1.025372152032521,0.19486956784005127,Vespa crabro,11.17,50.36
0.34612036434754045,1.4760416674279386,0.8260959139020347,-0.44217429983689033,Vespa crabro,17.08,51.16
0.16733592990434515,-0.10915930752876402,0.9033991474022536,0.07586960164770132,Vespa crabro,-1.7,52.38
0.7313344347010053,-0.7508759773052249,0.992759468955805,0.22421660895624118,Vespa crabro,0.83,51.07
0.14722660377572347,0.31410868165375944,0.1956502878603802,0.48828700627541205,Vespa crabro,5.72,51.99
0.649669557162141,-0.3481104821711103,0.5265261159086619,-0.23286478554638879,Vespa crabro,1.11,47.84
1.730492039106704,-1.2602974660726456,-2.8461566954770725,-0.36920590550962773,Vespa crabro,16.59,38.81
0.9024188428249784,-0.3353789957896537,1.7906722903831076,-0.42817829144349817,Vespa crabro,12.3,51.58
0.1242042273155444,0.8847431141930113,-0.1632163281764961,0.6521372035919173,Vespa crabro,4.7,52
0.022164897843827074,-0.05323596992774583,0.47363828276743125,0.8773744920465585,Vespa crabro,6.2,53
-0.04514756683669674,1.6059092651407132,-0.669049688589756,0.6263027116336503,Vespa crabro,4.3,52.1
0.6850261956191195,0.12928964521412067,0.9069172399427777,-0.9701957913183087,Vespa crabro,19.29,47.62
-0.03646508102376031,0.09317934921026205,-0.996822848577439,-0.41322769399763787,Vespa crabro,4.99,45.77
-1.0680636646512267,2.353870921139095,2.4528764369194422,0.7737553905119041,Vespa crabro,28.09,61.05
0.8446697897079688,1.2517709523097522,-1.5425758477566283,-0.24629498952623,Vespa crabro,-1.73,46.51
0.30326961001984076,0.3832280692379907,0.30215565882504986,0.5507401731304686,Vespa crabro,5.1,52
0.24492009138807716,1.0624813171755902,0.5136281082313934,-0.13101923813429361,Vespa crabro,10.28,52.19
0.2668082673100496,0.5591759717547073,0.044685601061221214,0.56241774289789,Vespa crabro,4.95,51.8
0.2314671854485685,0.5762714483470551,-0.29773027574846733,0.13358996063071182,Vespa crabro,4.43,50.84
-0.05201692380540811,0.9578323028423477,-0.1775834848945494,-1.4884635055892963,Vespa crabro,3.25,45.8
0.4524181920629235,1.2012244883659053,-0.47800690233625553,0.43367141201858317,Vespa crabro,3.45,51.35
0.2692456625763368,0.2904021447257303,0.15925065833308996,0.5163164745461443,Vespa crabro,5.05,51.55
0.435716541219213,1.4788743511495497,-0.3978456062839475,-0.3575445487612702,Vespa crabro,8.49,49.44
-1.4020630288490274,-1.1421592466378567,-1.124406080617096,-0.5733343964495614,Vespa crabro,-0.08,43.12
0.2132014595535433,1.4523560018392199,-0.30985439010215116,0.0060664966040403015,Vespa crabro,2.11,50.22
-1.6044098825838815,0.10298645708165086,0.05479981886351824,-0.5480961376237791,Vespa crabro,8.83,48.87
0.4619834928615142,-0.6571228930489202,0.46206329553803804,0.3326781084025743,Vespa crabro,4.08,50.84
-2.359385452542545,-0.09690881165527486,-0.16302042351966337,-0.5308844154533763,Vespa crabro,11.65,48.09
-4.0158193200400945,-0.1379017664726642,-0.648809075704835,0.9347427275180038,Vespa crabro,13.93,46.59
-2.7876942397887388,-2.444662978465423,-3.0195252462638775,1.4426638375065595,Vespa crabro,-7.61,42.52
0.13587400334727381,2.2998739559387786,0.31569964447959503,0.10524476664102343,Vespa crabro,10.38,55.3
0.5533535108151769,1.4498495316463802,-0.6041563212454824,-0.6872565355287856,Vespa crabro,2.19,48.83
-3.0780507616852306,-1.0267044271948498,-0.36665289714953475,-0.32479211356636023,Vespa crabro,7.68,47.31
-0.41193497645963284,0.7720443181198681,0.4700377322300638,-0.08951189855837909,Vespa crabro,7.22,50.12
0.4958182632603185,0.6097042769799034,0.6607975430622366,-0.0036694925470134353,Vespa crabro,9.8,52.41
-0.20127796348822855,0.7775382805938574,-0.07717811753309003,0.21917923659571267,Vespa crabro,9.11,49.93
0.29261109931859725,1.0250859712869609,-0.13295423238283105,0.33219466891870425,Vespa crabro,5.6,51.45
-0.2878101525241232,1.093278302500394,0.4888271788204261,-0.08318421585775128,Vespa crabro,9.94,51.52
1.1948029319574058,-0.1658735041679686,-2.126823751919307,-1.659151485211713,Vespa crabro,-9.09,39.17
0.322653326463853,-0.0168104700770333,0.5147273129883057,0.4858032392666619,Vespa crabro,6.55,51.9
-2.017606501112319,-1.6891406690486521,1.8982403591219623,-4.265283752973427,Vespa crabro,-0.69,40.82
-0.23109101175705068,0.7148265878327277,-1.1727726777455345,-0.3007241468967138,Vespa crabro,10.25,45.52
1.8456882354685187,-0.6195558255870313,-2.2506276630497957,-1.2059619099372987,Vespa crabro,-9.17,38.74
-2.4049566382403045,-1.0363328659674131,-1.3091187540594458,0.6916471009479073,Vespa crabro,15.67,44.94
-1.4075372645946285,-3.1733240881389926,1.9178965397034893,-4.411049157058561,Vespa crabro,-0.1,40.44
-1.7353473281711183,-1.388349728055316,0.22655262857571923,-0.2556040420336339,Vespa crabro,-5.83,43.16
-0.9455733618062038,0.7527322254248894,-0.1675900107579269,0.02785459676499867,Vespa crabro,6.17,50.75
-0.05969054450894909,0.18157352493433493,-0.028901137426775747,0.576935912079774,Vespa crabro,7.48,51.62
0.1984524026878904,0.8359539407877735,-0.019177258184127847,0.5334255482463082,Vespa crabro,6.2,52.2
0.4752998229511996,-0.6712526563079266,0.720332091253714,0.4748235558217491,Vespa crabro,5.4,51.4
0.5193679312301731,-1.7685236327277287,1.4939520663910542,0.4403734813720137,Vespa crabro,5.9,51.75
0.21379381871187586,1.7546451330824069,-0.5696491155302147,0.3735663842639378,Vespa crabro,5.35,51.65
0.23312754768869653,0.9952519657901583,-0.04225008656116878,0.5192812828296188,Vespa crabro,5.15,52
0.18911067618595923,0.7502414340386294,0.007180371992528587,0.6160018931280438,Vespa crabro,4.85,51.9
-0.015102110270033251,1.907955044539964,0.13264460541952855,-0.7960406862347713,Vespa crabro,16.3,48.18
0.6214315331607139,-0.7927896982267177,1.2475368772802558,-0.21930092547529637,Vespa crabro,-1.42,51.82
0.5920532488629733,0.40162692573141334,0.5290909565452233,-0.4658354903901375,Vespa crabro,8.66,50.13
-0.759068374883753,0.3926989465129851,0.5213933915301724,-0.2881491512716917,Vespa crabro,7.16,50.15
-1.5622452280276427,1.576008970356686,1.048764495437763,-1.1769230587594042,Vespa crabro,12.78,49.73
-5.837938455681371,-1.4126083871793542,1.254062746003832,1.546918104386954,Vespa crabro,9.83,47.15
-1.472046195663087,-1.0981095179924643,-1.210985486973335,0.7581121080345573,Vespa crabro,8.64,45.87
